n,t
17590,3.548098
17600,3.550318
17610,3.559155
17620,3.561867
17630,3.563964
17640,3.571726
17650,3.572646
17660,3.574224
17670,3.586870
17680,3.587437
17690,3.588567
17700,3.596518
17710,3.597657
17720,3.606716
17730,3.605968
17740,3.609241
17750,3.619735
17760,3.617717
17770,3.621169
17780,3.630148
17790,3.629462
17800,3.633606
17810,3.645448
17820,3.642390
17830,3.650579
17840,3.648752
17850,3.652768
17860,3.663023
17870,3.659953
17880,3.664784
17890,3.672999
17900,3.673916
17910,3.676866
17920,3.684985
17930,3.689141
17940,3.693925
17950,3.708864
17960,3.712077
17970,3.708276
17980,3.707838
17990,3.709570
18000,3.721511
18010,3.721844
18020,3.728311
18030,3.779904
18040,3.731132
18050,3.739614
18060,3.740648
18070,3.743803
18080,3.752705
18090,3.755234
18100,3.762021
18110,3.762913
18120,3.764119
18130,3.775538
18140,3.775478
18150,3.777117
18160,3.785675
18170,3.790655
18180,3.795532
18190,3.795425
18200,3.796293
18210,3.806431
18220,3.810932
18230,3.816669
18240,3.814400
18250,3.821807
18260,3.826472
18270,3.827999
18280,3.830228
18290,3.839087
18300,3.840615
18310,3.851935
18320,3.851303
18330,3.852668
18340,3.863258
18350,3.863740
18360,3.868511
18370,3.870113
18380,3.873459
18390,3.881543
18400,3.883366
18410,3.884633
18420,3.895195
18430,3.897758
18440,3.902621
18450,3.905676
18460,3.905108
18470,3.916241
18480,3.914832
18490,3.925720
18500,3.924837
18510,3.927482
18520,3.936901
18530,3.938933
18540,3.946232
18550,3.944313
18560,3.948410
18570,3.958331
18580,3.958610
18590,3.967824
18600,3.965568
18610,3.969381
18620,3.979031
18630,3.980035
18640,3.989229
18650,3.986055
18660,3.991327
18670,4.001358
18680,4.006400
18690,4.009471
18700,4.008673
18710,4.011564
18720,4.026033
18730,4.024116
18740,4.031807
18750,4.028637
18760,4.032577
18770,4.042602
18780,4.042833
18790,4.053419
18800,4.053103
18810,4.055609
18820,4.064691
18830,4.065701
18840,4.074115
18850,4.071871
18860,4.076438
18870,4.085486
18880,4.086356
18890,4.094478
18900,4.098173
18910,4.106832
18920,4.108082
18930,4.108330
18940,4.117890
18950,4.119708
18960,4.126396
18970,4.125273
18980,4.129631
18990,4.137931
19000,4.136499
19010,4.148539
19020,4.147195
19030,4.150761
19040,4.158205
19050,4.156920
19060,4.171300
19070,4.166407
19080,4.173070
19090,4.179353
19100,4.181064
19110,4.193783
19120,4.189614
19130,4.199456
19140,4.198212
19150,4.200826
19160,4.212717
19170,4.211461
19180,4.221386
19190,4.221888
19200,4.227921
19210,4.230021
19220,4.230931
19230,4.242166
19240,4.243004
19250,4.252330
19260,4.254656
19270,4.259033
19280,4.257695
19290,4.259632
19300,4.273607
19310,4.332038
19320,4.280710
19330,4.281564
19340,4.290577
19350,4.290610
19360,4.292985
19370,4.301892
19380,4.301885
19390,4.310669
19400,4.313142
19410,4.321471
19420,4.321631
19430,4.323097
19440,4.336483
19450,4.335780
19460,4.343444
19470,4.344252
19480,4.354024
19490,4.353043
19500,4.354960
19510,4.366769
19520,4.367070
19530,4.373798
19540,4.372661
19550,4.384718
19560,4.382510
19570,4.391667
19580,4.393435
19590,4.397160
19600,4.408047
19610,4.415658
19620,4.416462
19630,4.412618
19640,4.423624
19650,4.423910
19660,4.429604
19670,4.434302
19680,4.439764
19690,4.446683
19700,4.447360
19710,4.455812
19720,4.453674
19730,4.467211
19740,4.462495
19750,4.473015
19760,4.471680
19770,4.476337
19780,4.489268
19790,4.484767
19800,4.497034
19810,4.496061
19820,4.503583
19830,4.504709
19840,4.511478
19850,4.515338
19860,4.516563
19870,4.526692
19880,4.527107
19890,4.537836
19900,4.537793
19910,4.546113
19920,4.545412
19930,4.788861
19940,4.569807
19950,4.569558
19960,4.566279
19970,4.576615
19980,4.570128
19990,4.578742
20000,4.596475
20010,4.586961
20020,4.595852
20030,4.594691
20040,4.605493
20050,4.606676
20060,4.616029
20070,4.616682
20080,4.623376
20090,4.622485
20100,4.629109
20110,4.631520
20120,4.638275
20130,4.646329
20140,4.646510
20150,4.654053
20160,4.653280
20170,4.665255
20180,4.662121
20190,4.676229
20200,4.676643
20210,4.685485
20220,4.685740
20230,4.694456
20240,4.694302
20250,4.702955
20260,4.700221
20270,4.712296
20280,4.712916
20290,4.713885
20300,4.725420
20310,4.727920
20320,4.735841
20330,4.734697
20340,4.744457
20350,4.744845
20360,4.750707
20370,4.756330
20380,4.762724
20390,4.764072
20400,4.772831
20410,4.778240
20420,4.786544
20430,4.782659
20440,4.789421
20450,4.793419
20460,4.798799
20470,4.800592
20480,4.807241
20490,4.816600
20500,4.815666
20510,4.824496
20520,4.823629
20530,4.834589
20540,4.835589
20550,4.840225
20560,4.842993
20570,4.852559
20580,4.927263
20590,4.931848
20600,4.860544
20610,4.872848
20620,4.871982
20630,4.880097
20640,4.881808
20650,4.887110
20660,4.893364
20670,4.897188
20680,4.897739
20690,4.908382
20700,4.908184
20710,4.914353
20720,4.917145
20730,4.931335
20740,4.929510
20750,4.940431
20760,4.941212
20770,4.950230
20780,4.948450
20790,4.957262
20800,4.960403
20810,4.970513
20820,4.971568
20830,4.978312
20840,4.981943
20850,4.989508
20860,4.996507
20870,5.017527
20880,5.003744
20890,5.009473
20900,5.012635
20910,5.018740
20920,5.021597
20930,5.026240
20940,5.027097
20950,5.039396
20960,5.034058
20970,5.046155
20980,5.049414
20990,5.063927
21000,5.061830
21010,5.062485
21020,5.064244
21030,5.073390
21040,5.076336
21050,5.086680
21060,5.084274
21070,5.091436
21080,5.099295
21090,5.102490
21100,5.103901
21110,5.111899
21120,5.108516
21130,5.120548
21140,5.119321
21150,5.135515
21160,5.130661
21170,5.143437
21180,5.142066
21190,5.148066
21200,5.153123
21210,5.158268
21220,5.158915
21230,5.167067
21240,5.169583
21250,5.182763
21260,5.186563
21270,5.182747
21280,5.198897
21290,5.196228
21300,5.202656
21310,5.203808
21320,5.213428
21330,5.212064
21340,5.221933
21350,5.224348
21360,5.236433
21370,5.238733
21380,5.246454
21390,5.245378
21400,5.253291
21410,5.255213
21420,5.262485
21430,5.263903
21440,5.274327
21450,5.276190
21460,5.282620
21470,5.302017
21480,5.291419
21490,5.302162
21500,5.302516
21510,5.310867
21520,5.311855
21530,5.313977
21540,5.315685
21550,5.329325
21560,5.330154
21570,5.334943
21580,5.336544
21590,5.346547
21600,5.346527
21610,5.356720
21620,5.368549
21630,5.367271
21640,5.372305
21650,5.372515
21660,5.380853
21670,5.389117
21680,5.389150
21690,5.397106
21700,5.402616
21710,5.397575
21720,5.409222
21730,5.409497
21740,5.424659
21750,5.429080
21760,5.426078
21770,5.434177
21780,5.440911
21790,5.445738
21800,5.453059
21810,5.459541
21820,5.459213
21830,5.473714
21840,5.464314
21850,5.478639
21860,5.482005
21870,5.558387
21880,5.493510
21890,5.518401
21900,5.505763
21910,5.505584
21920,5.510268
21930,5.514354
21940,5.517333
21950,5.529775
21960,5.526586
21970,5.537799
21980,5.538887
21990,5.552547
22000,5.548901
22010,5.553885
22020,5.552582
22030,5.564777
22040,5.576129
22050,5.573555
22060,5.576211
22070,5.592958
22080,5.590739
22090,5.588279
22100,5.600440
22110,5.600662
22120,5.611441
22130,5.616670
22140,5.617096
22150,5.627200
22160,5.621808
22170,5.636283
22180,5.638345
22190,5.641319
22200,5.648830
22210,5.649070
22220,5.672508
22230,5.667817
22240,5.672790
22250,5.668700
22260,5.676446
22270,5.686709
22280,5.686579
22290,5.693700
22300,5.692820
22310,5.706077
22320,5.707937
22330,5.714744
22340,5.719593
22350,5.722505
22360,5.733176
22370,5.728891
22380,5.738321
22390,5.739461
22400,5.760736
22410,5.766184
22420,5.753126
22430,5.770600
22440,5.764734
22450,5.779382
22460,5.779946
22470,5.787889
22480,5.792425
22490,5.799326
22500,5.802305
22510,5.808151
22520,5.812836
22530,5.820987
22540,5.819214
22550,5.842347
22560,5.836443
22570,5.840299
22580,5.837639
22590,5.848726
22600,5.857076
22610,5.854340
22620,5.862213
22630,5.868738
22640,5.874631
22650,5.883514
22660,5.876363
22670,5.891738
22680,5.892091
22690,6.035563
22700,6.322526
22710,6.088729
22720,6.090105
22730,6.074682
22740,6.067477
22750,6.089128
22760,6.134692
22770,6.226329
22780,6.282841
22790,6.623804
22800,6.293612
22810,6.445117
22820,6.714434
22830,6.382509
22840,6.463199
22850,6.110047
22860,6.345679
22870,6.163891
22880,6.099265
22890,6.101705
22900,6.142485
22910,6.196141
22920,6.448896
22930,6.107762
22940,6.024764
22950,6.024675
22960,6.040579
22970,6.044574
22980,6.059824
22990,6.061958
23000,6.048577
23010,6.060001
23020,6.061414
23030,6.697982
23040,7.532001
23050,7.008417
23060,6.399422
23070,6.149450
23080,6.172104
23090,6.136450
23100,6.537671
23110,6.629449
23120,6.369531
23130,6.556829
23140,6.362575
23150,6.393530
23160,6.156249
23170,6.371897
23180,6.410386
23190,6.248619
23200,6.248158
23210,6.228224
23220,6.211166
23230,6.356397
23240,6.342329
23250,6.233191
23260,6.915905
23270,6.843927
23280,6.779611
23290,6.736687
23300,6.739939
23310,6.708832
23320,6.707749
23330,6.478551
23340,6.495920
23350,6.490229
23360,6.554889
23370,6.451842
23380,6.492062
23390,6.471485
23400,6.507426
23410,6.501040
23420,6.514552
23430,6.497402
23440,6.500050
23450,6.519271
23460,6.523153
23470,6.559255
23480,6.524594
23490,6.505040
23500,6.539695
23510,6.627415
23520,6.579765
23530,6.556328
23540,6.582684
23550,6.568340
23560,6.604882
23570,6.633914
23580,6.573728
23590,6.582968
23600,6.585179
23610,6.600927
23620,6.596729
23630,6.644527
23640,6.615083
23650,6.643611
23660,6.686184
23670,6.649035
23680,6.690441
23690,6.638173
23700,6.650602
23710,6.745005
23720,6.650983
23730,6.659006
23740,6.649633
23750,6.639341
23760,6.658411
23770,6.653652
23780,6.657100
23790,6.693115
23800,6.673608
23810,6.693165
23820,6.690414
23830,6.702943
23840,6.706415
23850,6.717120
23860,6.740140
23870,6.721136
23880,6.737981
23890,6.742839
23900,6.793096
23910,6.758961
23920,6.760545
23930,6.877914
23940,6.781520
23950,6.802383
23960,6.774914
23970,6.758611
23980,6.803286
23990,6.794136
24000,6.790666
24010,6.810153
24020,6.817543
24030,6.885851
24040,6.885865
24050,6.941142
24060,6.801334
24070,6.916757
24080,6.861171
24090,6.882908
24100,6.843643
24110,6.881468
24120,6.884426
24130,6.863148
24140,6.870542
24150,6.884656
24160,6.878420
24170,6.908969
24180,7.063995
24190,6.984398
24200,6.968252
24210,6.948813
24220,6.939885
24230,6.966103
24240,6.960943
24250,6.953329
24260,7.035427
24270,6.934304
24280,6.974820
24290,6.960070
24300,6.964749
24310,6.979501
24320,6.980403
24330,7.062315
24340,7.020207
24350,7.023552
24360,7.038662
24370,7.043656
24380,7.033649
24390,7.020530
24400,7.046717
24410,7.052964
24420,7.062261
24430,7.192425
24440,7.076071
24450,7.070301
24460,7.093228
24470,7.075424
24480,7.077804
24490,7.077573
24500,7.070435
24510,7.113831
24520,7.110993
24530,7.224972
24540,7.176157
24550,7.143432
24560,7.207790
24570,7.160277
24580,7.140767
24590,7.138535
24600,7.122804
24610,7.143193
24620,7.205340
24630,7.163061
24640,7.158961
24650,7.191223
24660,7.198056
24670,7.203628
24680,7.256133
24690,7.216584
24700,7.227461
24710,7.206791
24720,7.216222
24730,7.217553
24740,7.241538
24750,7.322398
24760,7.239725
24770,7.245769
24780,7.244412
24790,7.248651
24800,7.277219
24810,7.259658
24820,7.287440
24830,7.310855
24840,7.290102
24850,7.287651
24860,7.326589
24870,7.317755
24880,7.348520
24890,7.363515
24900,7.529344
24910,7.679102
24920,7.708047
24930,7.704898
24940,7.509499
24950,7.407391
24960,7.403065
24970,7.401335
24980,7.364863
24990,7.393357
25000,7.415770
25010,7.391937
25020,7.396853
25030,7.399667
25040,7.405531
25050,7.430888
25060,7.433280
25070,7.451734
25080,7.482118
25090,7.454842
25100,7.449578
25110,7.452927
25120,7.473946
25130,7.487986
25140,7.490760
25150,7.494928
25160,7.479969
25170,7.529488
25180,7.515695
25190,7.513859
25200,7.513326
25210,7.512815
25220,7.575032
25230,7.548238
25240,7.529559
25250,7.544042
25260,7.547895
25270,7.578853
25280,7.575673
25290,7.565793
25300,7.585844
25310,7.590782
25320,7.566350
25330,7.597774
25340,7.621629
25350,7.595407
25360,7.606013
25370,7.628241
25380,7.641609
25390,7.636163
25400,7.616119
25410,7.630508
25420,7.662931
25430,7.667821
25440,7.658130
25450,7.683543
25460,7.688678
25470,7.691123
25480,7.679940
25490,7.720537
25500,7.731001
25510,7.722364
25520,7.713115
25530,7.827112
25540,7.690870
25550,7.737742
25560,7.754678
25570,7.737307
25580,7.731374
25590,7.736448
25600,7.720764
25610,7.768259
25620,7.780410
25630,7.812689
25640,7.784050
25650,7.807328
25660,7.815164
25670,7.848192
25680,7.834788
25690,7.800444
25700,7.848085
25710,7.928111
25720,7.837222
25730,7.834295
25740,7.811749
25750,7.830518
25760,7.865519
25770,7.874004
25780,7.847989
25790,7.920305
25800,7.876703
25810,7.885371
25820,7.894177
25830,7.908297
25840,7.912656
25850,7.907987
25860,7.915423
25870,8.070725
25880,7.915409
25890,7.919144
25900,8.027672
25910,7.970989
25920,7.947545
25930,7.951136
25940,7.963903
25950,7.972429
25960,8.098567
25970,8.000506
25980,8.008538
25990,7.966684
26000,7.995775
26010,8.005887
26020,8.007452
26030,8.005483
26040,8.077913
26050,8.040063
26060,8.019240
26070,8.091865
26080,8.064195
26090,8.065603
26100,8.057357
26110,8.069708
26120,8.071531
26130,8.083512
26140,8.085028
26150,8.161119
26160,8.094249
26170,8.087559
26180,8.101867
26190,8.156074
26200,8.107857
26210,8.150551
26220,8.165231
26230,8.169970
26240,8.136588
26250,8.141851
26260,8.187341
26270,8.210253
26280,8.183979
26290,8.205673
26300,8.337881
26310,8.319301
26320,8.290274
26330,8.306357
26340,8.341838
26350,8.316594
26360,8.370778
26370,10.542986
26380,10.861340
26390,10.791082
26400,9.684580
26410,9.980460
26420,10.036257
26430,9.775164
26440,10.082097
26450,9.873594
26460,9.532954
26470,10.611173
26480,10.179677
26490,11.123434
26500,10.373519
26510,10.719511
26520,11.130534
26530,11.152676
26540,11.150707
26550,11.085214
26560,11.026949
26570,10.773801
26580,9.954883
26590,9.624955
26600,9.794975
26610,9.769171
26620,9.858577
26630,9.611799
26640,9.550590
26650,9.687351
26660,8.442051
26670,8.598225
26680,8.822331
26690,8.868211
26700,8.873747
26710,8.791509
26720,9.562241
26730,9.502449
26740,8.828233
26750,8.631520
26760,8.543270
26770,8.579432
26780,8.557873
26790,8.642891
26800,8.584695
26810,8.586467
26820,8.634819
26830,8.601230
26840,8.730354
26850,8.636361
26860,8.635326
26870,8.605501
26880,8.621228
26890,8.665716
26900,8.627997
26910,8.652320
26920,8.625636
26930,8.650981
26940,8.674867
26950,8.707548
26960,8.662570
26970,8.929791
26980,8.914914
26990,8.714234
27000,8.981137
27010,8.894720
27020,8.788914
27030,8.756183
27040,8.828141
27050,8.743376
27060,8.757478
27070,8.760662
27080,8.783255
27090,8.766463
27100,8.864063
27110,8.774437
27120,8.902524
27130,9.001156
27140,8.891421
27150,8.805988
27160,8.831535
27170,8.784296
27180,8.807530
27190,8.787200
27200,8.818459
27210,8.880633
27220,8.849940
27230,8.939689
27240,10.352939
27250,9.337276
27260,9.010256
27270,9.649429
27280,9.498488
27290,9.107419
27300,9.113445
27310,9.034513
27320,9.131979
27330,10.151542
27340,9.069616
27350,9.018366
27360,9.405498
27370,9.438399
27380,9.382824
27390,9.140965
27400,9.327835
27410,9.027117
27420,9.007604
27430,8.986975
27440,9.035270
27450,9.049937
27460,9.019246
27470,9.317674
27480,9.013984
27490,9.021850
27500,9.011943
27510,9.054969
27520,9.152446
27530,9.809628
27540,10.229257
27550,10.062083
27560,9.585425
27570,10.282694
27580,9.596052
27590,10.389288
27600,10.507965
27610,9.460021
27620,10.376216
27630,10.073327
27640,10.168146
27650,10.124983
27660,10.139728
27670,10.154664
27680,10.647489
27690,10.060995
27700,10.484387
27710,10.095743
27720,10.342046
27730,9.253698
27740,9.192972
27750,9.312051
27760,9.323061
27770,10.115787
27780,10.771348
27790,10.271427
27800,10.018112
27810,10.218002
27820,9.318824
27830,9.254472
27840,9.261931
27850,9.265513
27860,9.251496
27870,9.283329
27880,9.279806
27890,9.302010
27900,9.311623
27910,9.308120
27920,9.303163
27930,9.380452
27940,9.377513
27950,9.318326
27960,9.345154
27970,9.332829
27980,9.362700
27990,9.343121
28000,9.513434
28010,9.132804
28020,9.090827
28030,9.157507
28040,9.144079
28050,9.153074
28060,9.161564
28070,9.157088
28080,9.206688
28090,9.188731
28100,9.188403
28110,9.206797
28120,9.177798
28130,9.174076
28140,9.166812
28150,9.220283
28160,9.183573
28170,9.238495
28180,9.207410
28190,9.469760
28200,9.237416
28210,9.229645
28220,9.242742
28230,9.258754
28240,9.303094
28250,9.258209
28260,9.258676
28270,9.278126
28280,9.327340
28290,9.318406
28300,9.358048
28310,9.314626
28320,9.415113
28330,9.316768
28340,9.316918
28350,9.360930
28360,9.385913
28370,9.402711
28380,9.301882
28390,9.340989
28400,9.340962
28410,9.528457
28420,9.395638
28430,9.365595
28440,9.422262
28450,9.368167
28460,9.363832
28470,9.450748
28480,9.365656
28490,9.402381
28500,9.395955
28510,9.387118
28520,9.404157
28530,9.481157
28540,9.420269
28550,9.429098
28560,9.550212
28570,9.492784
28580,9.433866
28590,9.446592
28600,9.458705
28610,9.530256
28620,9.511067
28630,9.484175
28640,9.483607
28650,9.500990
28660,9.516115
28670,9.527900
28680,9.525723
28690,9.518396
28700,9.536919
28710,9.601057
28720,9.537057
28730,9.570904
28740,9.559021
28750,9.561794
28760,9.612337
28770,9.568926
28780,9.598227
28790,9.588936
28800,9.581094
28810,9.596669
28820,9.602387
28830,9.618479
28840,9.617293
28850,9.617085
28860,9.633626
28870,9.641038
28880,9.642561
28890,9.648307
28900,9.657924
28910,9.655602
28920,9.660509
28930,9.673639
28940,9.683818
28950,9.697812
28960,9.702971
28970,9.707854
28980,9.712266
28990,9.725746
29000,9.716913
29010,9.722131
29020,9.738671
29030,9.750487
29040,9.755622
29050,9.756499
29060,9.763860
29070,9.771962
29080,9.785716
29090,9.781704
29100,9.795736
29110,9.802065
29120,9.806544
29130,9.814579
29140,9.825511
29150,9.830634
29160,9.830510
29170,9.843046
29180,9.848180
29190,9.854803
29200,9.859625
29210,9.856339
29220,9.872020
29230,9.879482
29240,9.880907
29250,9.891544
29260,9.896001
29270,9.909165
29280,9.910345
29290,9.923978
29300,9.937931
29310,9.927511
29320,9.941525
29330,9.939789
29340,9.953046
29350,9.966092
29360,9.979618
29370,9.977694
29380,9.976429
29390,9.998407
29400,9.996225
29410,9.998568
29420,10.012217
29430,10.013491
29440,10.018775
29450,10.037934
29460,10.044398
29470,10.047089
29480,10.113252
29490,10.068394
29500,10.069577
29510,10.064404
29520,10.086107
29530,10.097978
29540,10.097708
29550,10.093532
29560,10.102262
29570,10.111099
29580,10.114736
29590,10.115855
29600,10.132972
29610,10.131766
29620,10.137932
29630,10.146656
29640,10.163412
29650,10.165755
29660,10.166051
29670,10.180396
29680,10.191768
29690,10.199767
29700,10.196600
29710,10.212002
29720,10.218170
29730,10.224873
29740,10.229134
29750,10.233971
29760,10.243672
29770,10.256094
29780,10.255378
29790,10.266612
29800,10.271389
29810,10.276544
29820,10.282641
29830,10.290758
29840,10.306930
29850,10.306418
29860,10.310351
29870,10.318684
29880,10.326483
29890,10.338196
29900,10.336979
29910,10.340940
29920,10.352090
29930,10.384664
29940,10.361862
29950,10.376117
29960,10.382710
29970,10.385813
29980,10.389186
29990,10.398961
30000,10.413357
30010,10.426305
30020,10.484756
30030,10.487566
30040,10.537892
30050,10.511679
30060,10.535118
30070,10.495934
30080,10.516111
30090,10.538106
30100,10.610099
30110,10.591698
30120,10.546966
30130,10.535405
30140,10.560641
30150,10.600917
30160,10.608041
30170,10.610681
30180,10.711087
30190,10.685484
30200,10.589289
30210,10.718432
30220,10.652622
30230,10.580808
30240,10.765519
30250,10.719997
30260,10.643616
30270,10.667535
30280,10.677665
30290,10.709144
30300,10.674474
30310,10.698503
30320,10.709801
30330,10.676838
30340,10.695778
30350,10.817259
30360,10.749960
30370,10.676923
30380,10.694752
30390,10.765181
30400,10.704069
30410,10.743867
30420,10.766803
30430,10.722845
30440,10.751438
30450,10.736290
30460,10.775870
30470,11.093728
30480,10.762142
30490,10.794270
30500,10.786327
30510,10.812172
30520,10.786318
30530,10.882124
30540,10.824463
30550,10.865844
30560,11.108665
30570,10.818967
30580,10.962239
30590,10.924405
30600,10.827825
30610,10.838942
30620,10.902895
30630,10.833870
30640,10.842141
30650,10.886394
30660,10.857129
30670,10.883020
30680,10.868622
30690,10.921839
30700,10.889817
30710,10.894898
30720,10.932454
30730,10.916651
30740,11.042455
30750,10.922432
30760,10.936687
30770,11.051128
30780,10.958878
30790,10.958321
30800,10.976930
30810,10.963528
30820,10.978251
30830,11.016524
30840,11.010861
30850,11.212221
30860,11.004941
30870,11.010211
30880,11.020219
30890,11.068090
30900,11.031372
30910,11.122533
30920,11.068914
30930,11.060365
30940,11.087584
30950,11.077968
30960,11.084020
30970,11.187843
30980,11.112169
30990,11.144995
31000,11.120423
31010,11.145561
31020,11.126222
31030,11.331535
31040,11.175390
31050,11.162514
31060,11.156808
31070,11.153479
31080,11.171042
31090,11.177203
31100,11.190492
31110,11.196180
31120,11.200590
31130,11.316429
31140,11.208811
31150,11.234133
31160,11.230608
31170,11.248486
31180,11.253456
31190,11.249207
31200,11.260729
31210,11.275688
31220,11.272822
31230,11.286895
31240,11.289698
31250,11.293253
31260,11.302979
31270,11.322216
31280,11.317483
31290,11.317939
31300,11.337883
31310,11.330520
31320,11.343139
31330,11.351336
31340,11.376511
31350,11.367685
31360,11.377421
31370,11.402291
31380,11.404115
31390,11.411367
31400,11.418448
31410,11.415885
31420,11.431933
31430,11.440575
31440,11.450162
31450,11.447548
31460,11.455462
31470,11.455349
31480,11.482755
31490,11.482223
31500,11.488815
31510,11.500497
31520,11.505233
31530,11.506816
31540,11.524967
31550,11.505594
31560,11.523613
31570,11.527638
31580,11.561011
31590,11.546244
31600,11.555871
31610,11.560010
31620,11.575101
31630,11.572181
31640,11.596543
31650,11.595292
31660,11.601288
31670,11.608996
31680,11.606975
31690,11.612821
31700,11.639180
31710,11.641548
31720,11.644572
31730,11.638354
31740,11.652297
31750,11.678089
31760,11.721105
31770,11.675048
31780,11.683454
31790,11.700124
31800,11.704967
31810,11.704904
31820,11.718756
31830,11.711120
31840,11.727145
31850,11.744193
31860,11.747673
31870,11.750493
31880,11.782148
31890,11.756205
31900,11.762910
31910,11.772991
31920,11.782546
31930,11.794154
31940,11.803552
31950,11.806594
31960,11.803024
31970,11.823099
31980,11.823711
31990,11.849253
32000,11.835587
32010,11.850650
32020,11.852846
32030,11.869527
32040,11.889716
32050,11.890680
32060,11.892614
32070,11.870345
32080,11.909718
32090,11.906672
32100,11.899210
32110,11.922170
32120,11.934238
32130,11.944412
32140,11.961191
32150,11.952854
32160,11.954238
32170,11.969896
32180,11.978838
32190,12.000461
32200,12.005348
32210,12.002853
32220,12.031766
32230,12.034876
32240,12.045141
32250,12.043442
32260,12.053438
32270,12.056337
32280,12.083318
32290,12.081788
32300,12.080824
32310,12.082543
32320,12.095631
32330,12.110139
32340,12.119399
32350,12.124220
32360,12.137536
32370,12.130316
32380,12.150085
32390,12.121288
32400,12.150239
32410,12.148768
32420,12.128879
32430,12.159158
32440,12.173974
32450,12.172363
32460,12.182975
32470,12.186935
32480,12.205245
32490,12.205362
32500,12.242208
32510,12.216682
32520,12.245587
32530,12.244128
32540,12.256039
32550,12.264017
32560,12.282683
32570,12.282254
32580,12.281641
32590,12.297773
32600,12.301271
32610,12.333781
32620,12.319292
32630,12.340954
32640,12.340566
32650,12.355196
32660,12.355370
32670,12.349560
32680,12.372033
32690,12.448330
32700,12.388468
32710,12.388751
32720,12.402716
32730,12.405928
32740,12.405991
32750,12.404406
32760,12.426106
32770,12.439778
32780,12.430251
32790,12.436417
32800,12.454175
32810,12.458580
32820,12.458781
32830,12.460506
32840,12.480784
32850,12.516841
32860,12.492477
32870,12.502898
32880,12.522398
32890,12.524413
32900,12.545666
32910,12.557384
32920,12.558109
32930,12.558254
32940,12.568891
32950,12.562785
32960,12.575734
32970,12.586477
32980,12.589283
32990,12.583182
33000,12.593424
33010,12.626230
33020,12.622351
33030,12.619154
33040,12.631588
33050,12.663079
33060,12.647564
33070,12.666578
33080,12.671191
33090,12.664759
33100,12.681628
33110,12.677116
33120,12.707875
33130,12.720732
33140,12.707019
33150,12.732607
33160,12.745430
33170,12.733139
33180,12.762519
33190,12.777660
33200,12.757771
33210,12.775353
33220,12.777947
33230,12.815992
33240,12.781905
33250,12.827069
33260,12.834670
33270,12.824411
33280,12.820757
33290,12.821928
33300,12.844875
33310,12.847869
33320,12.868028
33330,12.876139
33340,12.869892
33350,12.887635
33360,12.885652
33370,12.902163
33380,12.892740
33390,12.911316
33400,12.946326
33410,12.935469
33420,12.930925
33430,12.945546
33440,12.971510
33450,12.958085
33460,12.967340
33470,12.993221
33480,12.987901
33490,13.004879
33500,13.018077
33510,13.009727
33520,13.020896
33530,13.026133
33540,13.033440
33550,13.051430
33560,13.054803
33570,13.079810
33580,13.059708
33590,13.071985
33600,13.083521
33610,13.086397
33620,13.082531
33630,13.117055
33640,13.109373
33650,13.105522
33660,13.116718
33670,13.118263
33680,13.123750
33690,13.130482
33700,13.147091
33710,13.154816
33720,13.158979
33730,13.167309
33740,13.176674
33750,13.195897
33760,13.210091
33770,13.201637
33780,13.233804
33790,13.236226
33800,13.235471
33810,13.236123
33820,13.266842
33830,13.252431
33840,13.257173
33850,13.277805
33860,13.282635
33870,13.287696
33880,13.301745
33890,13.310743
33900,13.320645
33910,13.328183
33920,13.318990
33930,13.353355
33940,13.366008
33950,13.352919
33960,13.369533
33970,13.571010
33980,13.470618
33990,13.444743
34000,13.390726
34010,13.391189
34020,13.410329
34030,13.419119
34040,13.416670
34050,13.427941
34060,13.445399
34070,13.453396
34080,13.449770
34090,13.475890
34100,13.478798
34110,13.493748
34120,13.497585
34130,13.487194
34140,13.496021
34150,13.506764
34160,13.508326
34170,13.539199
34180,13.528227
34190,13.531152
34200,13.556858
34210,13.544874
34220,13.555560
34230,13.580589
34240,13.570490
34250,13.580981
34260,13.604806
34270,13.606310
34280,13.619995
34290,13.618748
34300,13.622184
34310,13.647215
34320,13.641680
34330,13.636301
34340,13.659890
34350,13.683868
34360,13.680120
34370,13.684089
34380,13.696734
34390,13.709618
34400,13.701166
34410,13.730376
34420,13.743393
34430,13.735650
34440,13.761678
34450,13.747095
34460,13.761599
34470,13.786435
34480,13.770664
34490,13.799014
34500,13.799563
34510,13.798372
34520,13.799468
34530,13.800710
34540,13.839043
34550,13.854529
34560,13.828316
34570,13.834688
34580,13.895388
34590,13.853428
34600,13.860230
34610,13.868342
34620,13.895294
34630,13.896851
34640,13.898706
34650,13.922372
34660,13.950865
34670,13.929983
34680,13.950264
34690,13.948008
34700,13.938375
34710,13.945779
34720,13.951510
34730,13.981693
34740,13.963617
34750,13.977293
34760,14.005276
34770,13.998011
34780,14.033823
34790,14.038705
34800,14.024272
34810,14.036344
34820,14.068099
34830,14.068924
34840,14.065781
34850,14.092185
34860,14.100102
34870,14.076720
34880,14.094736
34890,14.130423
34900,14.155018
34910,14.139751
34920,14.132021
34930,14.136661
34940,14.141691
34950,14.162910
34960,14.177910
34970,14.186681
34980,14.182532
34990,14.186283
35000,14.190653
35010,14.196557
35020,14.222098
35030,14.231939
35040,14.244530
35050,14.242182
35060,14.240964
35070,14.260960
